gene_name,refseq_id,miR,SNP,diseases,distance,experimentally_confirmed
CLOCK,NM_004898,hsa-miR-148a,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-152,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-301,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-130a,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-148a,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-130b,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-148b,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-152,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-130a,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-148a,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-301,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-130b,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-148b,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
CLOCK,NM_004898,hsa-miR-152,rs1801260,"Insomnia, Metabolic syndrome, Attention deficit/hyperactivity disorder",-700,
GRIN2A,NM_001134407,hsa-miR-216b,rs1014531,Autism,701,
GRIN2A,NM_001134407,hsa-miR-216a,rs1014531,Autism,701,
PTRF,NM_012232,hsa-miR-370,rs9252,"Secondary deficiency of caveolins",701,
CNR1,NM_033181,hsa-miR-19a,rs16880248,"Attention deficit/hyperactivity disorder",701,
CNR1,NM_033181,hsa-miR-19b,rs16880248,"Attention deficit/hyperactivity disorder",701,
CNR1,NM_033181,hsa-miR-19a,rs16880248,"Attention deficit/hyperactivity disorder",701,
CNR1,NM_033181,hsa-miR-19b,rs16880248,"Attention deficit/hyperactivity disorder",701,
CNR1,NM_033181,hsa-miR-19b,rs16880248,"Attention deficit/hyperactivity disorder",701,
CNR1,NM_033181,hsa-miR-19a,rs16880248,"Attention deficit/hyperactivity disorder",701,
PDE4D,NM_001165899,hsa-miR-543,rs829259,"Obstructive pulmonary disease",-702,
PTRF,NM_012232,hsa-miR-370,rs9252,"Secondary deficiency of caveolins",702,
THBD,NM_000361,hsa-miR-9*,rs1042580,"Cardiovascular disease",-702,
PDE4D,NM_001165899,hsa-miR-302c*,rs829259,"Obstructive pulmonary disease",-703,
PDE4D,NM_001165899,hsa-miR-302c*,rs829259,"Obstructive pulmonary disease",-703,
PPP2R4,NM_178001,hsa-miR-9,rs913275,"High myopia",703,
PPARGC1A,NM_013261,hsa-miR-153,rs6821591,"Huntington's disease",-704,
PPARGC1A,NM_013261,hsa-miR-153,rs6821591,"Huntington's disease",-704,
PPARGC1A,NM_013261,hsa-miR-153,rs6821591,"Huntington's disease",-704,
ERAP1,NM_001040458,hsa-miR-873,rs13160562,Alcoholism,704,
PPP2R4,NM_178001,hsa-miR-133b,rs913275,"High myopia",704,
PPP2R4,NM_178001,hsa-miR-133a,rs913275,"High myopia",704,
THBD,NM_000361,hsa-miR-330,rs1042580,"Cardiovascular disease",-704,
ESR1,NM_001122740,hsa-miR-22,rs2747648,"Breast cancer",-706,Yes
ESR1,NM_001122740,hsa-miR-22,rs2747648,"Breast cancer",-706,Yes
GYS1,NR_027763,hsa-miR-122a,rs1042265,"Multiple myeloma",706,
SLC4A7,NM_003615,hsa-miR-30e,rs4973768,"Breast cancer",-707,
SLC4A7,NM_003615,hsa-miR-30e,rs4973768,"Breast cancer",-707,
PPARGC1A,NM_013261,hsa-miR-148b,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-152,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-148a,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-152,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-148b,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-301,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-148a,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-130a,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-130b,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-152,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-148b,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-301,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-148a,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-130a,rs6821591,"Huntington's disease",-707,
PPARGC1A,NM_013261,hsa-miR-130b,rs6821591,"Huntington's disease",-707,
RCBTB1,NM_018191,hsa-miR-218,rs16659,Asthma,-707,
LDLR,NM_001195799,hsa-miR-19a,rs5742911,"Sickle cell disease",-707,
LDLR,NM_001195799,hsa-miR-19b,rs5742911,"Sickle cell disease",-707,
RCBTB1,NM_018191,hsa-miR-218,rs16659,Asthma,-708,
LDLR,NM_001195799,hsa-miR-301b,rs5742911,"Sickle cell disease",-708,
LDLR,NM_001195799,hsa-miR-130b,rs5742911,"Sickle cell disease",-708,
LDLR,NM_001195799,hsa-miR-130a,rs5742911,"Sickle cell disease",-708,
LDLR,NM_001195799,hsa-miR-454,rs5742911,"Sickle cell disease",-708,
LDLR,NM_001195799,hsa-miR-301a,rs5742911,"Sickle cell disease",-708,
DLX1,NM_001038493,hsa-miR-19b,rs788172,Autism,-709,
DLX1,NM_001038493,hsa-miR-19a,rs788172,Autism,-709,
DLX1,NM_001038493,hsa-miR-19b,rs788172,Autism,-709,
DLX1,NM_001038493,hsa-miR-19a,rs788172,Autism,-709,
DLX1,NM_001038493,hsa-miR-19b,rs788172,Autism,-709,
DLX1,NM_001038493,hsa-miR-19a,rs788172,Autism,-709,
APC,NM_000038,hsa-miR-125a-5p,rs41116,"Breast cancer",710,
APC,NM_000038,hsa-miR-125b,rs41116,"Breast cancer",710,
APC,NM_000038,hsa-miR-125b,rs41116,"Breast cancer",710,
APC,NM_000038,hsa-miR-125a,rs41116,"Breast cancer",710,
APC,NM_000038,hsa-miR-125a,rs41116,"Breast cancer",710,
APC,NM_000038,hsa-miR-125b,rs41116,"Breast cancer",710,
BDNF,NM_170731,hsa-miR-134,rs11030100,Asthma,-710,
PTGS2,NM_000963,hsa-miR-143,rs689470,"Gastric Cancer",710,
PTGS2,NM_000963,hsa-miR-143,rs689470,"Gastric Cancer",710,
CDK5R1,NM_003885,hsa-miR-340,rs735555,"Alzheimer's disease",-710,
LDLR,NM_001195799,hsa-miR-106a,rs5742911,"Sickle cell disease",-710,
LDLR,NM_001195799,hsa-miR-20b,rs5742911,"Sickle cell disease",-710,
LDLR,NM_001195799,hsa-miR-20a,rs5742911,"Sickle cell disease",-710,
LDLR,NM_001195799,hsa-miR-519d,rs5742911,"Sickle cell disease",-710,
LDLR,NM_001195799,hsa-miR-106b,rs5742911,"Sickle cell disease",-710,
LDLR,NM_001195799,hsa-miR-93,rs5742911,"Sickle cell disease",-710,
LDLR,NM_001195799,hsa-miR-17,rs5742911,"Sickle cell disease",-710,
DICER1,NM_001195573,hsa-miR-18a,rs3742330,"Esophageal cancer, Oral premalignant",-711,
DICER1,NM_001195573,hsa-miR-18b,rs3742330,"Esophageal cancer, Oral premalignant",-711,
ESR1,NM_001122740,hsa-miR-9,rs1062577,"Breast cancer",712,
C1orf157,NR_027902,hsa-miR-143,rs4951039,"Breast cancer",-714,
IGF1,NM_001111283,hsa-miR-129-5p,rs6214,"Myopia, Colorectal cancer, Barrett's esophagus",715,
THBD,NM_000361,hsa-miR-18a,rs1042580,"Cardiovascular disease",715,
THBD,NM_000361,hsa-miR-18b,rs1042580,"Cardiovascular disease",715,
CNR1,NM_033181,hsa-miR-27a,rs4707436,"Attention deficit/hyperactivity disorder",-716,
CNR1,NM_033181,hsa-miR-27b,rs4707436,"Attention deficit/hyperactivity disorder",-716,
CNR1,NM_033181,hsa-miR-27a,rs4707436,"Attention deficit/hyperactivity disorder",-716,
CNR1,NM_033181,hsa-miR-27b,rs4707436,"Attention deficit/hyperactivity disorder",-716,
CNR1,NM_033181,hsa-miR-27a,rs4707436,"Attention deficit/hyperactivity disorder",-716,
CNR1,NM_033181,hsa-miR-27b,rs4707436,"Attention deficit/hyperactivity disorder",-716,
ADIPOR2,NM_024551,hsa-miR-429,rs1044471,"Type 2 diabetes",-717,
ADIPOR2,NM_024551,hsa-miR-200b,rs1044471,"Type 2 diabetes",-717,
ADIPOR2,NM_024551,hsa-miR-200c,rs1044471,"Type 2 diabetes",-717,
ADIPOR2,NM_024551,hsa-miR-200c,rs1044471,"Type 2 diabetes",-717,
MBD2,NM_003927,hsa-miR-590-3p,rs1259938,"Breast cancer",717,
SLC25A27,NM_004277,hsa-miR-34a,rs2270450,Schizophrenia,-717,
SLC25A27,NM_004277,hsa-miR-449b,rs2270450,Schizophrenia,-717,
SLC25A27,NM_004277,hsa-miR-449a,rs2270450,Schizophrenia,-717,
SLC25A27,NM_004277,hsa-miR-34c-5p,rs2270450,Schizophrenia,-717,
CDK2,NM_001798,hsa-miR-18b,rs2069414,"Ovarian cancer",-718,
CDK2,NM_001798,hsa-miR-18a,rs2069414,"Ovarian cancer",-718,
ESR1,NM_001122740,hsa-miR-215,rs1062577,"Breast cancer",719,
SOCS3,NM_003955,hsa-miR-30b,rs4969168,Obesity,-719,
SOCS3,NM_003955,hsa-miR-30c,rs4969168,Obesity,-719,
SOCS3,NM_003955,hsa-miR-30e,rs4969168,Obesity,-719,
SOCS3,NM_003955,hsa-miR-30a,rs4969168,Obesity,-719,
SOCS3,NM_003955,hsa-miR-30d,rs4969168,Obesity,-719,
ONECUT2,NM_004852,hsa-miR-335,rs660936,"Rheumatoid arthritis",719,
KMO,NM_003679,hsa-miR-203,rs1053183,"Multiple myeloma",720,
DLG5,NM_004747,hsa-miR-186,rs2165047,"Crohn's disease",-720,
SOCS3,NM_003955,hsa-miR-30e,rs4969168,Obesity,-720,
SOCS3,NM_003955,hsa-miR-30b,rs4969168,Obesity,-720,
SOCS3,NM_003955,hsa-miR-30b,rs4969168,Obesity,-720,
SOCS3,NM_003955,hsa-miR-30e,rs4969168,Obesity,-720,
KIAA1549,NM_001164665,hsa-miR-10a,rs896193,Autism,-722,
KIAA1549,NM_001164665,hsa-miR-10b,rs896193,Autism,-722,
TOX,NM_014729,hsa-miR-144,rs2726599,"Sickle cell disease",722,
LPHN1,NM_014921,hsa-miR-320c,rs3810256,"Rheumatoid arthritis",723,
LPHN1,NM_014921,hsa-miR-320d,rs3810256,"Rheumatoid arthritis",723,
LPHN1,NM_014921,hsa-miR-320a,rs3810256,"Rheumatoid arthritis",723,
LPHN1,NM_014921,hsa-miR-320b,rs3810256,"Rheumatoid arthritis",723,
SLC12A5,NM_001134771,hsa-miR-337,rs9074,"Type 2 diabetes",723,
PRKCA,NM_002737,hsa-miR-330,rs7342847,"Breast cancer",-726,
APC,NM_000038,hsa-miR-223,rs41116,"Breast cancer",727,
TNPO3,NR_034053,hsa-miR-128,rs2280714,"Systemic lupus erythematosus",727,
TNPO3,NR_034053,hsa-miR-128b,rs2280714,"Systemic lupus erythematosus",727,
TNPO3,NR_034053,hsa-miR-128a,rs2280714,"Systemic lupus erythematosus",727,
CDK5R1,NM_003885,hsa-miR-433,rs735555,"Alzheimer's disease",-727,
ADCY9,NM_001116,hsa-miR-202,rs2238432,"Sickle cell disease",-728,
SLC12A5,NM_001134771,hsa-miR-337,rs9074,"Type 2 diabetes",728,
CELSR2,NM_001408,hsa-miR-1271,rs12740374,"Polygenic dyslipidemia",729,
CELSR2,NM_001408,hsa-miR-96,rs12740374,"Polygenic dyslipidemia",729,Yes
CELSR2,NM_001408,hsa-miR-96,rs12740374,"Polygenic dyslipidemia",729,Yes
TNPO3,NR_034053,hsa-miR-148b,rs2280714,"Systemic lupus erythematosus",729,
TNPO3,NR_034053,hsa-miR-152,rs2280714,"Systemic lupus erythematosus",729,
TNPO3,NR_034053,hsa-miR-301,rs2280714,"Systemic lupus erythematosus",729,
TNPO3,NR_034053,hsa-miR-148a,rs2280714,"Systemic lupus erythematosus",729,
TNPO3,NR_034053,hsa-miR-130b,rs2280714,"Systemic lupus erythematosus",729,
TNPO3,NR_034053,hsa-miR-130a,rs2280714,"Systemic lupus erythematosus",729,
ADCY9,NM_001116,hsa-let-7i,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7a,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-miR-98,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7c,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7g,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7e,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7b,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7f,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7d,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7i,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7a,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-miR-98,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7c,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7g,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7e,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7b,rs2238432,"Sickle cell disease",-729,
ADCY9,NM_001116,hsa-let-7f,rs2238432,"Sickle cell disease",-729,
THBD,NM_000361,hsa-miR-330,rs1042580,"Cardiovascular disease",730,
PDE4D,NM_001165899,hsa-miR-374,rs829259,"Obstructive pulmonary disease",731,
PDE4D,NM_001165899,hsa-miR-374,rs829259,"Obstructive pulmonary disease",731,
COTL1,NM_021149,hsa-miR-30e,rs13521,"Autoimmune diseases",-731,
TGFBR1,NM_001130916,hsa-miR-128,rs334348,"Breast cancer, Colorectal cancer",-732,Yes
APC,NM_000038,hsa-miR-374a,rs41116,"Breast cancer",733,
APC,NM_000038,hsa-miR-374b,rs41116,"Breast cancer",733,
CYCS,NM_018947,hsa-miR-200a,rs1861525,"Systemic lupus erythematosus",733,
CYCS,NM_018947,hsa-miR-141,rs1861525,"Systemic lupus erythematosus",733,
TGFBR1,NM_001130916,hsa-miR-27a,rs334348,"Breast cancer, Colorectal cancer",-733,
TGFBR1,NM_001130916,hsa-miR-27b,rs334348,"Breast cancer, Colorectal cancer",-733,
BDNF,NM_170731,hsa-miR-206,rs41282918,"Major depressive disorder",-734,
BDNF,NM_170731,hsa-miR-1,rs41282918,"Major depressive disorder",-734,Yes
BDNF,NM_170731,hsa-miR-613,rs41282918,"Major depressive disorder",-734,
RCBTB1,NM_018191,hsa-miR-218,rs3186013,Asthma,-734,
STAT3,NM_213662,hsa-miR-410,rs1053004,"Recurrent miscarriage",-734,
TET1,NM_030625,hsa-miR-128,rs5030882,"Late onset Alzheimer's Disease",735,
TET1,NM_030625,hsa-miR-27b,rs5030882,"Late onset Alzheimer's Disease",735,
TET1,NM_030625,hsa-miR-27a,rs5030882,"Late onset Alzheimer's Disease",735,
BDNF,NM_170731,hsa-miR-1,rs41282918,"Major depressive disorder",-735,Yes
BDNF,NM_170731,hsa-miR-206,rs41282918,"Major depressive disorder",-735,
BDNF,NM_170731,hsa-miR-1,rs41282918,"Major depressive disorder",-735,Yes
BDNF,NM_170731,hsa-miR-206,rs41282918,"Major depressive disorder",-735,
KIF26A,NM_015656,hsa-miR-182,rs1547350,"Type 2 diabetes",-735,
PTEN,NM_000314,hsa-miR-19b,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-736,Yes
PTEN,NM_000314,hsa-miR-19a,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-736,Yes
ADIPOR2,NM_024551,hsa-miR-340,rs1044471,"Type 2 diabetes",-736,
BHLHE41,NM_030762,hsa-miR-133b,rs1048155,"Bipolar disorder",736,
BHLHE41,NM_030762,hsa-miR-133a,rs1048155,"Bipolar disorder",736,
KIF26A,NM_015656,hsa-miR-1271,rs1547350,"Type 2 diabetes",-736,
KIF26A,NM_015656,hsa-miR-96,rs1547350,"Type 2 diabetes",-736,
APC,NM_000038,hsa-miR-203,rs1804197,Autism,-737,
APC,NM_000038,hsa-miR-203,rs1804197,Autism,-737,
APC,NM_000038,hsa-miR-203,rs1804197,Autism,-737,
MET,NM_001127500,hsa-miR-34a,rs1621,"Chronic rhinosinusitis",-737,Yes
MET,NM_001127500,hsa-miR-34c-5p,rs1621,"Chronic rhinosinusitis",-737,Yes
MET,NM_001127500,hsa-miR-449b,rs1621,"Chronic rhinosinusitis",-737,
MET,NM_001127500,hsa-miR-449a,rs1621,"Chronic rhinosinusitis",-737,
MET,NM_001127500,hsa-miR-34a,rs1621,"Chronic rhinosinusitis",-737,Yes
FGFR1,NM_001174067,hsa-miR-16,rs13317,"Nonsyndromic cleft lip and palate",737,
FGFR1,NM_001174067,hsa-miR-424,rs13317,"Nonsyndromic cleft lip and palate",737,Yes
FGFR1,NM_001174067,hsa-miR-195,rs13317,"Nonsyndromic cleft lip and palate",737,
FGFR1,NM_001174067,hsa-miR-15b,rs13317,"Nonsyndromic cleft lip and palate",737,
FGFR1,NM_001174067,hsa-miR-15a,rs13317,"Nonsyndromic cleft lip and palate",737,
FGFR1,NM_001174067,hsa-miR-497,rs13317,"Nonsyndromic cleft lip and palate",737,
PTEN,NM_000314,hsa-miR-454,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-737,
PTEN,NM_000314,hsa-miR-301a,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-737,
PTEN,NM_000314,hsa-miR-130a,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-737,
PTEN,NM_000314,hsa-miR-301b,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-737,
PTEN,NM_000314,hsa-miR-130b,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-737,
MET,NM_001127500,hsa-miR-34c,rs1621,"Chronic rhinosinusitis",-738,
MET,NM_001127500,hsa-miR-34b,rs1621,"Chronic rhinosinusitis",-738,Yes
PTEN,NM_000314,hsa-miR-148b,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-738,
PTEN,NM_000314,hsa-miR-148a,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-738,
PTEN,NM_000314,hsa-miR-152,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-738,
SHMT1,NM_004169,hsa-miR-320a,rs1979276,"Lung cancer, Non-Hodgkin lymphoma",-738,
SHMT1,NM_004169,hsa-miR-320c,rs1979276,"Lung cancer, Non-Hodgkin lymphoma",-738,
SHMT1,NM_004169,hsa-miR-320d,rs1979276,"Lung cancer, Non-Hodgkin lymphoma",-738,
SHMT1,NM_004169,hsa-miR-320b,rs1979276,"Lung cancer, Non-Hodgkin lymphoma",-738,
SERPINE1,NM_001165413,hsa-miR-34c,rs2227714,"Portopulmonary hypertension",739,
SERPINE1,NM_001165413,hsa-miR-34b,rs2227714,"Portopulmonary hypertension",739,
CAV1,NM_001172895,hsa-miR-203,rs9920,"Prostate cancer",739,
CAV1,NM_001172895,hsa-miR-203,rs9920,"Prostate cancer",740,
FGFR1,NM_001174067,hsa-miR-497,rs13317,"Nonsyndromic cleft lip and palate",740,
FGFR1,NM_001174067,hsa-miR-195,rs13317,"Nonsyndromic cleft lip and palate",740,
FGFR1,NM_001174067,hsa-miR-424,rs13317,"Nonsyndromic cleft lip and palate",740,Yes
FGFR1,NM_001174067,hsa-miR-15a,rs13317,"Nonsyndromic cleft lip and palate",740,
FGFR1,NM_001174067,hsa-miR-16,rs13317,"Nonsyndromic cleft lip and palate",740,
FGFR1,NM_001174067,hsa-miR-15b,rs13317,"Nonsyndromic cleft lip and palate",740,
SNAP25,NM_003081,hsa-miR-495,rs1051312,"Attention deficit/hyperactivity disorder",-740,
CNR1,NM_033181,hsa-miR-27a,rs16880248,"Attention deficit/hyperactivity disorder",740,
CNR1,NM_033181,hsa-miR-27b,rs16880248,"Attention deficit/hyperactivity disorder",740,
CNR1,NM_033181,hsa-miR-27a,rs16880248,"Attention deficit/hyperactivity disorder",740,
CNR1,NM_033181,hsa-miR-128a,rs16880248,"Attention deficit/hyperactivity disorder",740,
CNR1,NM_033181,hsa-miR-128b,rs16880248,"Attention deficit/hyperactivity disorder",740,
CNR1,NM_033181,hsa-miR-27b,rs16880248,"Attention deficit/hyperactivity disorder",740,
CNR1,NM_033181,hsa-miR-128a,rs16880248,"Attention deficit/hyperactivity disorder",740,
CNR1,NM_033181,hsa-miR-27b,rs16880248,"Attention deficit/hyperactivity disorder",740,
CNR1,NM_033181,hsa-miR-128b,rs16880248,"Attention deficit/hyperactivity disorder",740,
CNR1,NM_033181,hsa-miR-27a,rs16880248,"Attention deficit/hyperactivity disorder",740,
BRCA1,NR_027676,hsa-miR-132,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-743,
SNAP25,NM_003081,hsa-miR-495,rs3746544,"Attention deficit/hyperactivity disorder, Schizophrenia",-744,
RRP15,NM_016052,hsa-miR-374b,rs3902857,"Pelizaeus-merzbacher-like disease",745,
RRP15,NM_016052,hsa-miR-374a,rs3902857,"Pelizaeus-merzbacher-like disease",745,
PTEN,NM_000314,hsa-miR-188,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",748,
SOCS3,NM_003955,hsa-miR-340,rs4969168,Obesity,-749,
ESR1,NM_001122740,hsa-miR-9,rs3798577,"Breast cancer, Anorexia nervosa",-751,
PTEN,NM_000314,hsa-miR-205,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",751,
TLK2,NM_001112707,hsa-miR-378,rs2245092,"Breast cancer",751,
TLK2,NM_001112707,hsa-miR-422a,rs2245092,"Breast cancer",751,
TPM3,NM_001043353,hsa-miR-383,rs1051370,"Lung cancer",753,
CNR1,NM_033181,hsa-miR-377,rs4707436,"Attention deficit/hyperactivity disorder",753,
SLC4A7,NM_003615,hsa-miR-7,rs4973768,"Breast cancer",-756,
PDE4D,NM_001165899,hsa-miR-101,rs829259,"Obstructive pulmonary disease",756,
PDE4D,NM_001165899,hsa-miR-101,rs829259,"Obstructive pulmonary disease",756,
FSTL1,NM_007085,hsa-miR-124,rs1700,Schizophrenia,-758,
FSTL1,NM_007085,hsa-miR-506,rs1700,Schizophrenia,-758,
MBD2,NM_003927,hsa-miR-369,rs1259938,"Breast cancer",758,
KIF3C,NM_002254,hsa-miR-218,rs6728684,"Prostate cancer",-759,
KIF3C,NM_002254,hsa-miR-218,rs6728684,"Prostate cancer",-759,
FKBP5,NM_001145775,hsa-miR-544,rs3800373,"Posttraumatic stress disorder, Suicidal behavior, Major depressive disorder",759,
ONECUT2,NM_004852,hsa-miR-485-5p,rs660626,"Rheumatoid arthritis",-760,
CCND1,NM_053056,hsa-let-7i,rs7178,"Ovarian cancer",760,
CCND1,NM_053056,hsa-let-7a,rs7178,"Ovarian cancer",760,
CCND1,NM_053056,hsa-miR-98,rs7178,"Ovarian cancer",760,
CCND1,NM_053056,hsa-let-7d,rs7178,"Ovarian cancer",760,
CCND1,NM_053056,hsa-let-7e,rs7178,"Ovarian cancer",760,
CCND1,NM_053056,hsa-let-7b,rs7178,"Ovarian cancer",760,Yes
CCND1,NM_053056,hsa-miR-202,rs7178,"Ovarian cancer",760,
CCND1,NM_053056,hsa-let-7c,rs7178,"Ovarian cancer",760,
CCND1,NM_053056,hsa-let-7f,rs7178,"Ovarian cancer",760,
CCND1,NM_053056,hsa-let-7g,rs7178,"Ovarian cancer",760,
BRCA1,NR_027676,hsa-miR-185,rs799917,"Cervical cancer, Breast cancer, Glioblastoma",-760,
DLX1,NM_001038493,hsa-miR-330,rs788172,Autism,-761,
ADIPOR2,NM_024551,hsa-miR-218,rs1044471,"Type 2 diabetes",-761,
ADIPOR2,NM_024551,hsa-miR-218,rs1044471,"Type 2 diabetes",-761,
ADIPOR2,NM_024551,hsa-miR-218,rs1044471,"Type 2 diabetes",-761,
CCND1,NM_053056,hsa-miR-193a-3p,rs678653,"Breast cancer",-761,
CCND1,NM_053056,hsa-miR-193b,rs678653,"Breast cancer",-761,Yes
FKBP5,NM_001145775,hsa-miR-17-3p,rs3800373,"Posttraumatic stress disorder, Suicidal behavior, Major depressive disorder",762,
SP4,NM_003112,hsa-miR-186,rs3735440,"Bipolar disorder",-762,
SERPINE1,NM_001165413,hsa-miR-134,rs2227714,"Portopulmonary hypertension",762,
TXNDC5,NM_001145549,hsa-miR-133a,rs8643,"Nonsegmental vitiligo",-763,
TXNDC5,NM_001145549,hsa-miR-133b,rs8643,"Nonsegmental vitiligo",-763,
PTEN,NM_000314,hsa-miR-23a,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-763,
PTEN,NM_000314,hsa-miR-23b,rs701848,"Obstructive pulmonary disease, PTEN hamartoma tumor syndrome",-763,
KCTD21,NM_001029859,hsa-miR-31,rs230662,"Rheumatoid arthritis",763,
TXNDC5,NM_001145549,hsa-miR-9,rs8643,"Nonsegmental vitiligo",-764,
TGFBR1,NM_001130916,hsa-miR-320d,rs7871490,"Colorectal cancer",764,
TGFBR1,NM_001130916,hsa-miR-320a,rs7871490,"Colorectal cancer",764,
TGFBR1,NM_001130916,hsa-miR-320c,rs7871490,"Colorectal cancer",764,
TGFBR1,NM_001130916,hsa-miR-320b,rs7871490,"Colorectal cancer",764,
CCND1,NM_053056,hsa-let-7b,rs7178,"Ovarian cancer",764,Yes
CCND1,NM_053056,hsa-let-7f,rs7178,"Ovarian cancer",764,
CCND1,NM_053056,hsa-let-7c,rs7178,"Ovarian cancer",764,
CCND1,NM_053056,hsa-let-7a,rs7178,"Ovarian cancer",764,
CCND1,NM_053056,hsa-let-7e,rs7178,"Ovarian cancer",764,
CCND1,NM_053056,hsa-miR-98,rs7178,"Ovarian cancer",764,
CCND1,NM_053056,hsa-let-7g,rs7178,"Ovarian cancer",764,
